1,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,113,141,164,4,24,21,0.268083333,5.00E+05,3,1000,1889,3041,399,495,1108800,4450446,72200,111600,1868,3002,399,479,1084020,4336332,72200,104400,41,38,19,15,2.827221152,3.460307524,3.483551734,3.427500382,41,38,19,15,2.827548266,3.460605972,3.483551734,3.429440067,2288,2820,669,527,945570.8889,1811082,130650,78848,2925,2547,619,479,1958957,1475292,111600,64960,41,38,19,15,2.252573843,2.456530852,2.765962618,2.732153986,41,38,19,15,2.462989645,2.458028188,2.769029934,2.735937386,1503.374308,3298.705786,299.8840778,415.727824,516506.9751,5220896.1,37032.64886,66748.10928,0,0,0,0,1487.169375,3233.095761,292.3501622,394.8061707,505126.9262,5015051.257,35161.05348,59705.08733,0,0,0,0,41,38,19,15,2.488401358,3.451480048,3.37333902,3.17581488,41,38,19,15,2.488408651,3.452234165,3.377626126,3.169213698,2041.663943,2902.750862,533.5908147,383.5955651,504342.1769,1473286.706,64780.03599,22775.22668,0,0,0,0,2273.167529,2673.329071,494.2403373,395.7641492,747910.6407,1328093.228,55479.5564,32793.20542,0,0,0,0,41,38,19,15,1.964425671,2.217578559,2.501518825,2.163228993,41,38,19,15,2.08127594,2.270266865,2.50576909,2.423148539
41,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,96,115,137,2,18,28,0.221989333,5.00E+05,3,1000,2554,749,211.6666667,209,3127320,166750,8754.777778,8400,2554,686.5,204.3333333,197,3127320,139677.0833,8127.777778,7425,34,24,21,17,3.456556032,2.797820536,2.48543724,2.430327742,34,24,21,17,3.456556032,2.801775072,2.489646335,2.435898537,5914,859,417,294.2,16893240,95746.66667,35739,11233.09688,5459,764,409.6666667,323,14387100,75480,34461.77778,15422.4,34,24,21,17,3.442716874,2.019983292,2.430496664,2.062638562,34,24,21,17,3.443588143,2.022468762,2.431465443,2.149694307,2147.688811,1096.953067,567.4328406,499.1381408,1994796.748,403126.3768,141223.9817,102936.0097,0,0,0,0,2140.742541,1018.759933,564.8024216,481.852924,1980455.193,346182.9038,139724.7631,95250.80506,0,0,0,0,34,24,21,17,3.289845192,2.926916424,3.386329048,3.276340151,34,24,21,17,3.288810292,2.925632913,3.38458011,3.268907497,3487.7344,1857.154523,1034.6612,841.2034196,3311028.146,553812.5297,436948.5151,204400.6618,0,0,0,0,3486.980922,1773.128468,1022.213613,791.3657746,3878604.489,599138.4992,426757.5676,182028.6143,0,0,0,0,34,24,21,17,2.638164307,2.150143299,3.211477014,2.732606394,34,24,21,17,2.829693736,2.290749275,3.213232615,2.743304045
21,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,102,140,174,6,25,19,0.226963333,5.00E+05,3,1000,813,1763,499,225.8,145299,1476468,114000,6682.872656,813,1679,459,251,145299,1338120,96140,9424.8,36,27,19,20,2.484793004,3.447436695,3.464913525,2.1174741,36,27,19,20,2.484793004,3.448856529,3.471357284,2.204416615,1340.25,2379,1699,331.5,312041.8125,1732640,1356600,12152.9856,1266.25,2183,1599,356,278098.0125,1457456,1200800,15232,36,27,19,20,2.235299059,2.78180564,3.41409371,1.960675593,36,27,19,20,2.236671667,2.783137707,3.415384502,2.008288445,2305.87438,886.2200282,385.4484507,416.0745943,2442634.429,194008.4392,59139.25464,30990.48598,0,0,0,0,2305.287087,853.1377009,378.0104389,380.6998633,2440943.31,183122.6306,56663.87526,25993.41566,0,0,0,0,36,27,19,20,3.390354127,2.57732757,3.267461101,2.298362064,36,27,19,20,3.390053882,2.600122808,3.264634499,2.308271713,3209.620238,1678.083316,1108.323665,438.4381323,3136134.518,356408.9629,353592.9705,19486.00608,0,0,0,0,3100.566406,1580.701331,1060.521689,416.3580544,2932811.227,340532.9407,341048.2642,19474.74413,0,0,0,0,36,27,19,20,2.77451137,1.987829253,2.720904972,1.890215319,36,27,19,20,2.778116608,2.038072741,2.786532152,1.954290955
31,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,104,127,142,4,21,25,0.230244667,5.00E+05,3,1000,1902.5,571,569,383,1127823.75,96096,148770,66240,1855.5,558,569,351,1072128.75,91676,148770,55440,46,25,18,15,2.837283815,2.818018924,3.447791464,3.444603097,46,25,18,15,2.838110086,2.819430701,3.447791464,3.451572757,2349,1827.666667,654.5,292.3333333,1266650,729028.4444,124435.75,16524.44444,2223.666667,1576.333333,569,255,1133838.444,541156.7778,93670,12480,46,25,18,15,2.476965536,2.41522567,2.757650649,2.37419579,46,25,18,15,2.478129356,2.41744565,2.763166556,2.382101897,2238.645701,1047.147266,470.5638506,167.712618,1426709.117,446909.5447,85949.35789,3051.475664,0,0,0,0,2192.13164,1038.677436,465.8797025,156.8657545,1361269.913,438234.3715,84212.45701,2791.382131,0,0,0,0,46,25,18,15,2.715968968,3.220753422,3.190655382,1.988346413,46,25,18,15,2.711115142,3.216067096,3.19126906,2.026625644,1826.910212,1368.561301,829.5465172,221.1417046,261331.6493,200063.0112,219603.0267,2297.692557,0,0,0,0,1770.743073,1243.179731,763.8849407,201.0240895,287323.0042,190849.0828,187727.0538,2528.498612,0,0,0,0,46,25,18,15,1.735879619,1.887840815,2.861669688,1.567956682,46,25,18,15,1.813309561,1.977323906,2.877309043,1.682860307
11,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,104,153,176,11,32,27,0.191397333,5.00E+05,3,1000,1329,1987,1214,203,541310,1878660,694980,7905,1294,1987,1214,185,512820,1878660,694980,6510,34,27,26,17,2.819739718,3.444244485,3.456426637,2.433024224,34,27,26,17,2.820671594,3.444244485,3.456426637,2.442256022,1635.25,1518,1079,372.5,464122.3125,400361.1111,351000,21988.33333,1512.75,1856.333333,1025,431,396526.8125,758411.1111,316350,37260,34,27,26,17,2.224348414,2.220173953,2.795101546,2.192385282,34,27,26,17,2.225799557,2.425042351,2.796798439,2.385240294,2039.94673,1869.455493,1071.307104,337.5317558,1642994.208,1619116.833,472302.8875,28551.08711,0,0,0,0,2018.50458,1859.557512,1063.96994,319.8888648,1606235.765,1600874.559,464254.7212,25797.59394,0,0,0,0,34,27,26,17,3.148370859,3.400763966,3.23738645,2.639459825,34,27,26,17,3.14663914,3.399803441,3.232441202,2.652944417,2860.19751,1514.428189,1385.438695,358.0604338,1572821.727,207909.9781,609471.0213,12992.45995,0,0,0,0,2744.636368,1565.66605,1337.660943,470.4234186,1530355.789,343147.1204,576378.1551,41468.83067,0,0,0,0,34,27,26,17,2.295544666,1.799302067,2.84734912,1.892280394,34,27,26,17,2.345599293,2.05667678,2.86786036,2.316721019
2,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,104,139,168,6,25,27,0.229506,5.00E+05,3,1000,3366,1359,493,737,5454540,565760,111150,250920,3255,1359,493,737,5098896,565760,111150,250920,36,33,18,17,3.454516938,2.81574826,3.457170286,3.4262501,36,33,18,17,3.45518564,2.81574826,3.457170286,3.4262501,1516,1024.666667,645,575,352563.75,145923.75,120802,95232,1747.25,1350.5,645,530,533653.3125,314223.75,120802,80712,36,33,18,17,2.132285888,2.07311312,2.758189488,2.752477962,36,33,18,17,2.229866212,2.224392922,2.758189488,2.755829462,1861.568435,2348.749059,550.2625927,734.201576,895249.7746,2361273.554,138052.7617,248803.9687,0,0,0,0,1832.480378,2325.975406,550.2625927,734.201576,905090.0433,2311466.729,138052.7617,248803.9687,0,0,0,0,36,33,18,17,2.601423981,3.267137369,3.438011659,3.425064612,36,33,18,17,2.649870597,3.264622328,3.438011659,3.425064612,1512.897971,1645.253177,646.9181619,567.206336,147041.9336,377746.9074,113749.2329,92321.35844,0,0,0,0,1617.018846,1522.423688,636.6131213,530.889566,300843.003,360227.2786,110189.9587,80777.62872,0,0,0,0,36,33,18,17,1.64973697,2.05850355,2.67889669,2.74892384,36,33,18,17,1.936232211,2.138914081,2.680357126,2.752582141
42,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,120,174,204,6,35,28,0.214706,5.00E+05,3,1000,4461,1391,503,496,9637920,915936,115920,39958.8,4415,1391,482,440,9439200,915936,106260,31222.8,45,28,20,27,3.462884907,3.458599379,3.472443701,2.227280679,45,28,20,27,3.463077115,3.458599379,3.475811463,2.233548981,4323,1282.25,545,387.5,5897936,285845.1235,48766.66667,11115.41667,4162,1497.333333,650,331.5,5464631.333,493451.1111,87885,8035.416667,45,28,20,27,2.817721211,2.227461899,2.205817779,1.753283677,45,28,20,27,2.81825093,2.433311223,2.402680424,1.759535482,3024.734479,1274.973803,420.661832,428.3091558,2992058.209,742477.0053,66041.06935,21330.16502,0,0,0,0,2988.887884,1273.075521,406.8429511,379.1960662,2912883.217,739622.8841,61849.89899,16358.40986,0,0,0,0,45,28,20,27,2.875583504,3.402686144,3.159883084,1.996192456,45,28,20,27,2.87214431,3.401298856,3.167017668,1.993412444,3272.075859,1311.916147,724.1371536,438.9007883,1626548.686,194057.7179,90981.62734,13894.89541,0,0,0,0,3210.272043,1315.903356,696.8975941,376.5305755,1739062.385,282314.5337,99792.51361,10552.64016,0,0,0,0,45,28,20,27,2.109976799,1.922962413,2.235581202,1.733090217,45,28,20,27,2.190519643,2.175052984,2.386996546,1.757952384
91,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,100,135,156,5,27,20,0.250484667,5.00E+05,3,1000,1891,1483,287,194,1111865.333,1041768,23040,10140,1762,1483,278,194,963773.3333,1041768,21576,10140,42,27,17,14,2.829372536,3.452805188,2.793091747,2.780828584,42,27,17,14,2.831557933,3.452805188,2.79579441,2.780828584,1998.5,2785,305,369,720764.9383,2378315.333,14613.33333,26270,2450,2393,389,349,1372560,1753206,30225,23450,42,27,17,14,2.257123009,2.779647948,2.202411732,2.34634097,42,27,17,14,2.468030713,2.781718926,2.389665252,2.348546537,1007.858305,1529.689866,437.889028,208.2249792,122024.904,1084712.338,69227.84923,10866.74939,0,0,0,0,956.3691519,1525.189199,429.653944,204.9844258,109136.921,1078196.225,66648.77244,10476.70352,0,0,0,0,42,27,17,14,1.9881415,3.413066477,3.082429833,2.680856438,42,27,17,14,1.98682065,3.413021064,3.084726525,2.677470137,1210.924091,1840.82438,502.1584608,492.8290672,95853.8498,435013.7345,36544.44899,53878.09777,0,0,0,0,1439.812878,1773.064829,569.1748028,456.5536642,148613.4117,559673.7036,76629.95263,46921.52701,0,0,0,0,42,27,17,14,1.665881034,1.995112244,2.105606098,2.460726662,42,27,17,14,1.700078649,2.23591472,2.529624347,2.48016279
71,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,98,126,131,9,27,16,0.211628,5.00E+05,3,1000,539,741.5,323,391,85140,163968.75,16394.4,31556,503,741.5,275.75,359,73920,163968.75,11775.7125,26460,23,26,26,23,2.807828348,2.809891794,2.246195881,2.452325273,23,26,26,23,2.812045804,2.809891794,2.259344705,2.458107645,1207,1322,316.25,387,312872,299700,7199.8125,15132,1135,1848.5,262.25,311,276332,1040343.75,4862.8125,9627.428571,23,26,26,23,2.410240432,2.212647606,1.752915469,1.905126548,23,26,26,23,2.411475447,2.781828835,1.762077612,1.914604727,525.5470053,699.368483,475.9391148,501.0498396,70611.37081,143861.1773,38249.94259,36410.47749,0,0,0,0,503.311624,698.8398155,442.5789498,448.693343,64079.85351,143542.9539,33186.57876,29262.42095,0,0,0,0,23,26,26,23,2.646383101,2.797960189,2.260020672,2.124658236,23,26,26,23,2.638923183,2.797150634,2.270284529,2.134710277,1383.578542,1147.632561,398.9089622,435.8290923,363149.4896,198770.4715,10907.22086,7055.628684,0,0,0,0,1315.741109,1515.659548,392.4036275,368.1206733,332204.049,563307.2281,11437.03871,7652.553567,0,0,0,0,23,26,26,23,2.292260335,2.118458264,1.713593171,1.484029688,23,26,26,23,2.303830321,2.540138671,1.751413477,1.630838169
51,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,2,122,170,176,6,26,30,0.230287333,5.00E+05,3,1000,791,1407,271,586.5,136620,447392,14756,101343.75,736,1348.333333,255,561.5,117920,410309.7778,12992,92718.75,32,43,23,24,2.469910747,2.483947477,2.481622426,2.809921288,32,43,23,24,2.473183608,2.485374981,2.487793103,2.81242905,1352,1262.428571,367,509,252560,179846.8959,13563.42857,32980,1180.4,1311.666667,323,444,191859.36,205463.5873,10414.28571,24920,32,43,23,24,2.056716848,1.939195302,1.907218336,2.03392382,32,43,23,24,2.059243364,1.972618884,1.912792114,2.039052096,712.3906813,1276.028369,254.6986251,993.3453511,76259.55747,264047.8311,9875.217823,388811.7992,0,0,0,0,656.0530461,1221.117409,238.6970531,962.3043861,65130.77145,237198.4805,8784.19075,364107.6726,0,0,0,0,32,43,23,24,2.149814579,2.190964506,2.237604129,3.168840465,32,43,23,24,2.161416076,2.178241483,2.259417006,3.167986954,1095.488384,1182.01554,325.1008689,682.2567957,91683.83688,93847.41226,6573.974514,55654.59729,0,0,0,0,1174.448678,1149.240046,355.1710165,607.766681,124507.2937,94908.79099,9656.216611,48507.05345,0,0,0,0,32,43,23,24,1.728419366,1.678628549,1.676853147,1.976510089,32,43,23,24,1.806928548,1.708597443,1.764219534,2.044200602
