1,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,113,110,4,25,0.812696667,1.00E+05,3,1000,1889,3041,399,495,1108800,4450446,72200,111600,1868,3002,399,479,1084020,4336332,72200,104400,41,38,19,15,2.827221152,3.460307524,3.483551734,3.427500382,41,38,19,15,2.827548266,3.460605972,3.483551734,3.429440067,2288,2820,669,527,945570.8889,1811082,130650,78848,2925,2547,619,479,1958957,1475292,111600,64960,41,38,19,15,2.252573843,2.456530852,2.765962618,2.732153986,41,38,19,15,2.462989645,2.458028188,2.769029934,2.735937386,1465.385573,3059.15606,409.271,495,520587.9466,4503213.512,76003.05311,111600,0,0,0,0,1451.14601,3020.15606,409.271,479,510998.5627,4388409.582,76003.05311,104400,0,0,0,0,41,38,19,15,2.551574283,3.459832355,3.479968191,3.427500382,41,38,19,15,2.553180491,3.460118301,3.479968191,3.429440067,2208.023313,3402.819272,674.1355,531.77816,837065.1924,2905417.658,132674.0828,80287.56548,0,0,0,0,2440.075793,3069.822983,624.1355,483.77816,1112823.334,2357163.311,113470.0178,66265.777,0,0,0,0,41,38,19,15,2.211818362,2.551687722,2.765511475,2.731568146,41,38,19,15,2.279702354,2.550942229,2.768501235,2.735225541
2,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,104,116,6,26,0.685753333,1.00E+05,3,1000,3366,1359,493,737,5454540,565760,111150,250920,3255,1359,493,737,5098896,565760,111150,250920,36,33,18,17,3.454516938,2.81574826,3.457170286,3.4262501,36,33,18,17,3.45518564,2.81574826,3.457170286,3.4262501,1516,1024.666667,645,575,352563.75,145923.75,120802,95232,1747.25,1350.5,645,530,533653.3125,314223.75,120802,80712,36,33,18,17,2.132285888,2.07311312,2.758189488,2.752477962,36,33,18,17,2.229866212,2.224392922,2.758189488,2.755829462,1850.207844,1617.378278,515.44945,745.30748,967350.4829,785198.2754,121323.8079,256581.7154,0,0,0,0,1799.716288,1602.358891,515.44945,745.30748,912269.8628,758071.6774,121323.8079,256581.7154,0,0,0,0,36,33,18,17,2.704487345,2.78016552,3.448747681,3.425150178,36,33,18,17,2.701911826,2.760244589,3.448747681,3.425150178,1387.110929,1312.234595,674.97687,587.56016,234861.3613,208345.7441,132301.5383,99443.15263,0,0,0,0,1710.788868,1239.668006,664.33516,544.91051,410122.9083,204968.5113,128168.0728,85328.32489,0,0,0,0,36,33,18,17,1.977561068,1.970940572,2.755156142,2.750950945,36,33,18,17,2.062768498,2.036645677,2.756283626,2.753768524
3,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,91,98,8,22,0.888096667,1.00E+05,3,1000,1039,391,288,449,327600,24460.8,36992,91800,975,377,288,449,287920,22680,36992,91800,31,27,16,17,2.818320427,2.240601938,3.483551734,3.454539384,31,27,16,17,2.82097704,2.24297649,3.483551734,3.454539384,1407,822.2,356,269,438944,89619.04,24990,10584,1268.333333,766.2,350.3333333,255.5,355836.4444,77640.64,24183.44444,9516.15,31,27,16,17,2.447276026,2.041245226,2.379977448,2.158763788,31,27,16,17,2.449792992,2.043002207,2.380733739,2.161667212,1069.41728,365.8373567,288,444.27428,346563.6825,20132.04344,36992,89258.7994,0,0,0,0,1005.41728,358.85418,288,438.4721,305666.9913,19450.30621,36992,86928.81098,0,0,0,0,31,27,16,17,2.81426724,2.198613413,3.483551734,3.443846023,31,27,16,17,2.816373312,2.204386389,3.483551734,3.44541807,1241.785481,768.7564538,507.09141,245.880779,277732.0695,69679.70546,66257.38643,7762.293312,0,0,0,0,1189.492075,717.5112724,486.6140789,255.21899,274964.4644,60573.23752,60925.20498,9448.459775,0,0,0,0,31,27,16,17,2.262299048,1.967609002,2.62651508,2.072101009,31,27,16,17,2.330675487,1.969570518,2.627961312,2.157983337
4,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,116,117,6,26,0.68217,1.00E+05,3,1000,2084.5,1652,809,391,1353837.083,1295952,305370,31164,2020,1594,782,349,1270535.333,1205820,285012,24675,42,28,26,20,2.82661082,3.452677704,3.476701545,2.424117439,42,28,26,20,2.8274715,3.453823407,3.478822491,2.430751318,4492.5,2826.5,2024,412,6356055.75,2455683.75,1948050,18986.5984,4105.5,2551,1889,406.4,5303544.75,1998216,1695330,19989.76,42,28,26,20,2.812310562,2.783206241,3.440497851,1.952271105,42,28,26,20,2.81346713,2.784602325,3.442192348,2.003237263,1524.870265,1657.04571,801.63134,352.6606267,441122.2647,1303648.109,299556.9276,25093.65338,0,0,0,0,1477.181688,1629.294257,788.05259,319.1105367,412250.512,1259529.115,289209.2859,20464.95823,0,0,0,0,42,28,26,20,2.311897408,3.452178226,3.476151112,2.425584042,42,28,26,20,2.309849918,3.452064894,3.476453341,2.434085913,3230.546069,2781.194218,1983.53555,471.6363203,2001586.807,2376572.753,1849341.345,30155.05137,0,0,0,0,2961.381119,2530.244507,1857.55796,496.991067,1677819.967,1965024.93,1620320.988,37955.80868,0,0,0,0,42,28,26,20,2.295372931,2.783078795,3.421148592,2.070496817,42,28,26,20,2.295322148,2.784316887,3.422598513,2.159488994
5,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,107,133,8,31,0.70644,1.00E+05,3,1000,2554,805,836,305,3127320,141050,326430,26112,2484,774,836,269,2957150,130200,326430,20160,34,30,26,17,3.456556032,2.460079306,3.474721467,2.788189778,34,30,26,17,3.457247332,2.461678821,3.474721467,2.798688648,5424,1456,1727,545,14202650,361918.8,1415232,48576,5144,1277.75,1619,656,12769890,277936.3125,1242540,124392,34,30,26,17,3.443661252,2.210588565,3.444580141,2.193559007,34,30,26,17,3.444282148,2.213045824,3.446441291,2.747631093,2614.510917,740.4270534,812.64137,469.963146,3277102.985,104975.4308,305887.2764,79978.00848,0,0,0,0,2545.686683,710.5109563,812.64137,436.428678,3105161.832,96504.42604,305887.2764,69246.50419,0,0,0,0,34,30,26,17,3.455366478,2.34433888,3.46322205,3.078687686,34,30,26,17,3.455669854,2.346075747,3.46322205,3.093130972,4513.834294,1078.372419,1609.461755,938.370316,8433125.089,136716.3951,1145163.673,231470.8013,0,0,0,0,4313.708514,1061.775101,1468.775885,761.120085,7704536.379,155246.2355,952887.0083,156499.4092,0,0,0,0,34,30,26,17,3.192747962,1.956417909,3.327267317,2.618031067,34,30,26,17,3.194380738,2.060933255,3.331075057,2.65879988
6,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,95,99,7,20,0.75875,1.00E+05,3,1000,1707,389,328.6666667,389,1383480,15529.8804,21977.77778,67860,1707,424.8333333,321,389,1383480,19699.86111,20930,67860,27,34,22,12,3.448367505,1.950621114,2.455217448,3.402538426,27,34,22,12,3.448367505,1.979098315,2.456996264,3.402538426,1931,559,493.5,974,1138592,23861.97917,38521.55,432900,1847,637.75,459,922,1041040,33055.3125,33212,387660,27,34,22,12,2.785252675,1.759045841,2.189145023,3.367494279,27,34,22,12,2.786087591,1.781519079,2.192054087,3.368787731,1739.324787,469.2395533,354.8556933,381.9849833,1434705.587,20641.47765,25454.35132,65288.98043,0,0,0,0,1739.324787,431.4786239,338.2336061,381.9849833,1434705.587,17505.27834,23433.16531,65288.98043,0,0,0,0,27,34,22,12,3.44527409,1.878241106,2.438379473,3.400714422,27,34,22,12,3.44527409,1.887696144,2.457886479,3.400714422,2692.893502,701.6877342,575.4888769,678.2109444,2542651.213,38433.66439,53993.02216,149646.4004,0,0,0,0,2575.187973,684.1299149,532.1884086,634.2760267,2335009.154,38027.76074,48018.43254,134031.7186,0,0,0,0,27,34,22,12,2.956299958,1.757048118,2.202699185,2.876275122,27,34,22,12,2.963384355,1.777642749,2.239987448,2.911236056
7,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,109,110,4,28,0.702443333,1.00E+05,3,1000,2699,1206.5,811,125,3496500,444963.75,306936,2772,2555,1206.5,783,115.6666667,3131100,444963.75,285768,2352.777778,35,34,27,13,3.457344592,2.823243877,3.481271925,2.400755685,35,34,27,13,3.458690727,2.823243877,3.483551734,2.410370206,3149,1451.5,745.6666667,344.3333333,3088050,364722.75,119777.7778,22475.44444,2951,1337.75,689.6666667,307,2709936,309184.3125,102161.1111,17787,35,34,27,13,2.802628143,2.226618905,2.447615205,2.330028525,35,34,27,13,2.803607157,2.228344144,2.450747417,2.334654404,1950.52304,1193.298117,821.60808,125.8323,1334726.011,435057.6618,315057.6311,2808.481613,0,0,0,0,1852.34816,1193.298117,806.6282667,115.6666667,1208290.772,435057.6618,303365.2068,2352.777778,0,0,0,0,35,34,27,13,2.979384155,2.823413429,3.479908918,2.39910561,35,34,27,13,2.987379206,2.823413429,3.48034679,2.410370206,2500.68878,1446.817583,753.1609289,342.9956022,1391176.16,362289.1322,122209.4138,22291.03785,0,0,0,0,2334.49859,1335.031492,699.8363911,304.8299689,1216041.001,307865.8792,105210.6526,17526.96522,0,0,0,0,35,34,27,13,2.434442302,2.226555412,2.446972557,2.329895941,35,34,27,13,2.439356057,2.228262999,2.449710368,2.334735264
8,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,116,129,8,41,0.644083333,1.00E+05,3,1000,920.6666667,1493,1063,944,186791.1111,685746,531468,415800,897.3333333,1421,1035,902,177271.1111,620466,503496,379260,34,35,27,20,2.471775747,2.818981692,3.466282343,3.436992547,34,35,27,20,2.47280939,2.820576616,3.467578893,3.438845552,2239,2351,811,1112,1128960,1248324,142100,366548,2087.333333,2123,736.3333333,965,980124.4444,1016334,116744.4444,275310,34,35,27,20,2.448845476,2.451100872,2.444524206,2.758603683,34,35,27,20,2.449987548,2.452757564,2.44810305,2.76220589,915.5312333,1804.70709,848.2292356,956.29291,184648.619,917664.4591,272985.6759,426512.6949,0,0,0,0,892.1979,1732.86529,826.0123089,889.04706,175183.397,849091.5404,258693.2311,368084.653,0,0,0,0,34,35,27,20,2.471857419,2.700863241,3.1350877,3.435250962,34,35,27,20,2.472895505,2.707051828,3.1367215,3.438285655,2090.76883,3523.193664,969.0769633,1198.267207,894397.3918,2722518.265,208819.3149,394243.6654,0,0,0,0,1953.479092,3198.522922,896.7603289,1018.188532,781812.1955,2252801.835,182359.8917,285398.6126,0,0,0,0,34,35,27,20,2.359331979,2.41268887,2.461984456,2.664243298,34,35,27,20,2.362680527,2.418487106,2.486455935,2.674248534
9,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,102,117,3,21,0.72196,1.00E+05,3,1000,3587,1533,167,479,6203652,1112150,5292,104880,3548,1507,160,479,6068790,1074450,4830,104880,38,25,20,19,3.456817111,3.444344154,2.502629326,3.467995997,38,25,20,19,3.45703046,3.444866574,2.509067494,3.467995997,2222,2391,347.6,609,1120392,1741376,14501.76,107970,2118,2209,322.4,569,1017120,1485120,12418.56,94050,38,25,20,19,2.460297799,2.773307789,2.00928022,2.76970555,38,25,20,19,2.461173545,2.774430027,2.012583327,2.772652704,3244.33768,1496.676267,167,528.4280667,4723874.289,1059271.666,5292,127741.1713,0,0,0,0,3216.6872,1467.89184,160,528.4280667,4646734.389,1018678.17,4830,127741.1713,0,0,0,0,38,25,20,19,3.337374784,3.444433564,2.502629326,3.455718007,38,25,20,19,3.338811385,3.445188866,2.509067494,3.455718007,2809.874733,1837.28008,403.9038385,607.1528222,2021582.359,788608.5943,23490.58448,100880.8436,0,0,0,0,2676.975463,1693.827666,376.123313,541.5794889,1838301.22,669430.6817,20310.88231,80289.13711,0,0,0,0,38,25,20,19,2.57866218,2.482430169,2.124947698,2.695280648,38,25,20,19,2.582182022,2.48353361,2.128517857,2.704875998
10,4,TRUE,Seber,Seber,0.015,0.0175,0.03,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,111,119,8,31,0.71749,1.00E+05,3,1000,3001,2073,311,645,4331886,2053260,19656,191862,2925,1971,311,626,4113956,1854666,19656,180576,37,33,23,18,3.458791541,3.459862463,2.469168552,3.440678607,37,33,23,18,3.459380483,3.461388535,2.469168552,3.442290696,2317,1141.4,479,486.6666667,1216950,196784.2969,28880,48116.44444,2190.333333,1274,440.6,429.6666667,1086536.111,279225,24332.16,37324.44444,37,33,23,18,2.456941663,2.128637295,2.027558661,2.392462993,37,33,23,18,2.457901907,2.225663006,2.030646165,2.397566535,2184.081404,2087.5911,715.2826133,578.3806378,1666434.432,2081327.303,184689.6787,132161.7365,0,0,0,0,2133.088782,1985.5911,699.6097333,561.746275,1593134.76,1881288.784,177628.6299,124393.9555,0,0,0,0,37,33,23,18,2.970628455,3.45866516,3.061886051,3.19517824,37,33,23,18,2.974933164,3.460063042,3.07187903,3.19469975,1900.344119,1149.905939,837.3860173,546.8727647,593844.1653,199527.7593,121805.0645,54874.44737,0,0,0,0,1803.840949,1282.765002,759.1993627,499.3258917,536100.2399,282759.0431,101317.4715,48386.76754,0,0,0,0,37,33,23,18,2.178876722,2.127558657,2.236278014,2.292319565,37,33,23,18,2.182070886,2.224434469,2.25103746,2.348115404
